"","uid","domainID","siteID","namedLocation","collectDate","sampleID","sampleCode","batchID","sampleCondition","laboratoryName","analysisDate","analyzedBy","sampleType","replicate","sampleVolumeFiltered","filterSize","percentFilterAnalyzed","analyte","analyteConcentration","plantAlgaeLabUnits","testMethod","method","acidTreatment","externalRemarks","externalLabDataQF","publicationDate","release"
"308","18eee220-5111-41af-acfd-f1435234b93d","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","2",NA,25,100,"nitrogen",3022.08,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"309","807b16f6-6fcd-41ec-a265-53f8c861503a","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","1",NA,25,100,"chlorophyll a",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"310","00483e50-f1e0-4eba-bd10-3f5b7bfabc7c","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.4",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","1",NA,25,100,"nitrogen",6138.63,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"311","831b497b-6a1d-4d10-92ef-a743bee56930","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-23,"+IoRzddUq5A=","P","1",NA,25,100,"phosphorus",1581.7,"microgramsPerLiter","ANSP P-16-114 Rev2; ANSP P-16_95 Rev3",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"312","558e2781-5b5c-4f6a-9895-0de7bcbba33b","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.4",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","2",NA,25,100,"carbon",62308.43,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"313","c017f790-1524-4837-92d1-21b73da5ca11","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","2",NA,25,100,"carbon",31397.29,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"314","e88d60f5-8cee-4dbf-ba42-f8e34a634951","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.4",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","1",NA,25,100,"chlorophyll a",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"315","1fca1612-cf03-4233-9bdc-dac41d8df9bc","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","2",NA,25,100,"d15N",5,"perMill","ANSP P-16-202 Rev0",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"316","884ca864-5071-47e8-8246-62273f160258","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.4",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","2",NA,25,50,"d13C",-28.79,"perMill","ANSP P-16-202 Rev0",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"317","1f5438a2-6d1f-4b7a-aa67-fa51cca2eb4f","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","2",NA,25,100,"chlorophyll a",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"318","19fc3090-bc41-404d-9e5c-05eb1bad8188","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","2",NA,25,100,"d15N",4.78,"perMill","ANSP P-16-202 Rev0",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"319","1b33e834-10ad-4e76-80c7-cb76ff9505de","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.4",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","2",NA,25,50,"d15N",5.31,"perMill","ANSP P-16-202 Rev0",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"320","81d80139-7324-4971-8c92-be7356d92280","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.4",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","2",NA,25,100,"nitrogen",5446.44,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"321","850211c1-a1e5-4de5-9923-5cb8c678554a","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","1",NA,25,100,"chlorophyll a",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"322","20565ee5-9249-4292-bc94-025eccaa506f","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPHYTON.5",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","2",NA,25,25,"d15N",4.12,"perMill","ANSP P-16-202 Rev0",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"323","cab9102b-4427-4ae4-b9d6-dccf3705ee95","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","1",NA,25,100,"chlorophyll a",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"324","81091704-9971-4f58-915a-15dfe41c3451","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","1",NA,25,100,"d13C",-29.82,"perMill","ANSP P-16-202 Rev0",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"325","4a84b62d-41bb-4f9f-bca8-ac4de21876b1","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","1",NA,25,25,"d15N",4.76,"perMill","ANSP P-16-202 Rev0",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"326","8d6ae60f-9112-449f-a0ab-9ff94d6e59cd","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","1",NA,25,100,"carbon",825.16,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"327","2c5e95bd-1207-401d-a23c-ab66ff5398c5","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","1",NA,25,100,"d15N",5.16,"perMill","ANSP P-16-202 Rev0",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"328","6663703a-104b-4f75-b4b2-9f9787c386d3","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","1",NA,25,25,"d13C",-28.82,"perMill","ANSP P-16-202 Rev0",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"329","6763e1ee-b3f4-44bf-b1ae-17fc83f887b8","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","1",NA,25,100,"nitrogen",180360.11,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"330","2fc985a7-fde8-4e67-8be2-1f34211ad2ee","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","1",NA,25,100,"pheophytin",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"331","c40e6152-7da3-42be-9291-02489a91177c","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","2",NA,25,100,"chlorophyll a",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"332","ddb24baa-20b0-4854-9599-f955335b1ee5","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","2",NA,25,100,"carbon",1502746.58,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"333","d117b7d2-8af7-406c-b10b-b85360a6f5e3","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","2",NA,25,100,"nitrogen",91.63,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"334","5be39774-c654-4abf-8e10-699b701ba3c5","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","1",NA,25,100,"d34S",0.49,"perMill","SO2 EA-combustion-IRMS method",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"335","d109ddc0-7b2b-4f23-90db-549df74def76","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","2",NA,25,100,"pheophytin",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"336","74b0d780-995d-4aa6-a7be-d1881c262e28","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","2",NA,25,100,"carbon",556.72,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"337","1b0561d3-fd9f-4a48-b369-896340da366f","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","1",NA,25,100,"pheophytin",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"338","4d3f8814-5357-4c8d-9ffa-e218fba04a13","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","1",NA,25,100,"chlorophyll a",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"339","43007b14-cede-4a67-b561-1d946c51d5f6","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","1",NA,25,100,"chlorophyll a",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"340","508e9401-d154-441f-abd8-251336a86ddf","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","1",NA,25,100,"d34S",0.12,"perMill","SO2 EA-combustion-IRMS method",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"341","3ab917ce-3017-40c7-9e94-390232bfda64","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","1",NA,25,13,"d15N",5.08,"perMill","ANSP P-16-202 Rev0",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"342","64c8fbb0-4c44-4818-92cc-d50540940d25","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","2",NA,25,13,"d15N",5.88,"perMill","ANSP P-16-202 Rev0",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"343","a4d93721-9bdc-4658-8d46-17c54c68777e","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","2",NA,25,100,"nitrogen",155429.27,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"344","3d228b23-fab2-44cc-b2b3-20961590d1e9","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","2",NA,25,100,"pheophytin",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"345","1be4f48b-2291-43ce-9ae4-7c6a13f66be3","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","1",NA,25,100,"nitrogen",81809.3,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"346","a04753ec-c9fc-48ae-949b-0f1eb0b54b0e","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","2",NA,25,100,"pheophytin",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"347","01a91352-ced8-4583-b221-128b857a1cb9","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","1",NA,25,100,"carbon",953432.08,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"348","2db529ee-834b-416e-9c32-395e13d2158c","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","1",NA,25,100,"pheophytin",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"349","e6bb4e14-dda7-4dd1-95e6-aa61eccc4422","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","2",NA,25,100,"carbon",1555259.7,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"350","e5f1ee51-0bec-4179-980f-86fa095af5fc","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","1",NA,25,100,"d34S",-0.35,"perMill","SO2 EA-combustion-IRMS method",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"351","05b998b9-67a3-4cc8-8d2c-3ec1eea4896b","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","2",NA,25,13,"d15N",5.71,"perMill","ANSP P-16-202 Rev0",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"352","5e329eef-ab6c-4ea8-970e-d727890b40a2","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","1",NA,25,13,"d15N",5.38,"perMill","ANSP P-16-202 Rev0",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"353","2a36da16-b0e6-4e19-9463-946e2c7dc71a","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","2",NA,25,13,"d13C",-24.45,"perMill","ANSP P-16-202 Rev0",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"354","0d09d4bb-c4f5-4026-a6e3-f7d3995f3a51","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","2",NA,25,100,"carbon",1370195.21,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"355","e7c2a946-2d7c-451c-b450-b00d18b610d4","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","2",NA,25,100,"chlorophyll a",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"356","dc27fd37-3fff-434d-b1f4-e573de8f79df","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","2",NA,25,100,"nitrogen",155138.2,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"357","fbc9063d-8c3d-46f4-b50e-906ce372cd24","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","2",NA,25,100,"d15N",4.82,"perMill","ANSP P-16-202 Rev0",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"358","5f6cfcae-018d-4768-a41b-20321afa3bf8","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","2",NA,25,100,"d13C",-29.52,"perMill","ANSP P-16-202 Rev0",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"359","2344385a-cb9a-49df-a4e9-bf913f62da05","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","2",NA,25,13,"d13C",-27.89,"perMill","ANSP P-16-202 Rev0",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"360","c06a2a37-ff2b-413b-96c4-1a2857ab5de6","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-01,"OKgcKejxXbI=","CN","1",NA,25,100,"carbon",1752951.35,"microgramsPerLiter","ANSP P-16-54 Rev2",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
"361","54c88373-c22c-45d8-92dd-b838aa35fb03","D10","ARIK","ARIK.AOS.S2",2016-09-27,"ARIK.20160927.SESTON.1",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","2",NA,25,100,"chlorophyll a",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"362","403f43f1-584f-463d-add6-a1741c097eab","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","2",NA,25,100,"pheophytin",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"363","de175db8-366b-41dd-90d1-483dc67da70f","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.3",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2016-11-30,"Txt9C5i/u7k=","chlorophyll/pheophytin","2",NA,25,100,"chlorophyll a",NA,"microgramsPerLiter","ANSP P-16-92 Rev2",NA,NA,NA,"legacyData|Did not meet quality audit requirements for analysis audit","20221122T181509Z","RELEASE-2023"
"364","5f3a460f-e9db-410e-bda4-bb15956db632","D10","ARIK","ARIK.AOS.reach",2016-09-27,"ARIK.20160927.EPIPSAMMON.2",NA,"Nea 46","condition ok","Academy of Natural Sciences of Drexel University",2017-06-13,"OKgcKejxXbI=","13C15N","1",NA,25,13,"d13C",-27.99,"perMill","ANSP P-16-202 Rev0",NA,"N",NA,"legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed","20221122T181509Z","RELEASE-2023"
